Date,B3SA3,BBDC4,ITUB4,PETR4,VALE3,^BVSP
2008-01-15,15.207911491394043,12.331685066223145,8.4842529296875,19.405929565429688,27.658321380615234,59907.0
2008-01-16,15.518153190612793,12.112777709960938,8.351040840148926,18.67495346069336,26.380596160888672,58777.0
2008-01-17,16.06417465209961,11.606858253479004,8.187095642089844,17.73619270324707,26.195865631103516,57037.0
2008-01-18,15.449905395507812,11.648209571838379,8.002657890319824,17.974010467529297,26.472963333129883,57506.0
2008-01-21,14.488168716430664,11.237153053283691,7.807968616485596,16.639734268188477,23.717391967773438,53709.0
2008-01-22,14.643279075622559,11.237153053283691,7.807968616485596,18.264404296875,24.425527572631836,56097.0
2008-01-23,13.526415824890137,10.981764793395996,7.746492862701416,17.951478958129883,23.091352462768555,54235.0
2008-01-24,15.294781684875488,11.823335647583008,8.375631332397461,19.210664749145508,25.718645095825195,57463.0
2008-01-28,15.884242057800293,11.942520141601562,8.332603454589844,20.244550704956055,25.785350799560547,58594.0
2008-01-29,16.13243293762207,11.67496395111084,8.422767639160156,20.227025985717773,26.21126365661621,59530.0
2008-01-30,16.380617141723633,11.672516822814941,8.371540069580078,20.68513298034668,26.88347816467285,60289.0
2008-01-31,15.946290016174316,11.366065979003906,8.101024627685547,20.126882553100586,26.59612274169922,59490.0
2008-02-01,16.90802764892578,11.327142715454102,7.879698276519775,20.45232391357422,28.171466827392578,61080.0
2008-02-06,15.915264129638672,11.020524024963379,7.543605804443359,19.72635269165039,27.252933502197266,58969.0
2008-02-07,15.263761520385742,10.835628509521484,7.519015789031982,20.339675903320312,26.888614654541016,58965.0
2008-02-08,14.593646049499512,10.755346298217773,7.469834804534912,20.477354049682617,27.45306396484375,59076.0
2008-02-11,15.431286811828613,11.190820693969727,7.6481218338012695,20.8203182220459,28.479345321655273,60643.0
2008-02-12,15.82219123840332,11.555732727050781,8.117424011230469,20.862869262695312,28.689733505249023,61805.0
2008-02-13,15.971107482910156,11.871992111206055,8.533434867858887,21.16828155517578,29.141298294067383,62591.0
2008-02-14,15.760149955749512,11.582490921020508,8.213740348815918,20.910436630249023,28.894983291625977,61819.0
2008-02-15,15.257564544677734,11.653047561645508,8.340800285339355,20.727689743041992,28.335662841796875,61272.0
2008-02-18,15.3816499710083,11.920654296875,8.596965789794922,21.26591682434082,29.551807403564453,62801.0
2008-02-19,14.922500610351562,11.726035118103027,8.363341331481934,21.353532791137695,29.71601676940918,62297.0
2008-02-20,16.44266700744629,11.966873168945312,8.566228866577148,21.403600692749023,30.788484573364258,63747.0
2008-02-21,15.8904447555542,11.92308235168457,8.504742622375488,21.030601501464844,30.685855865478516,63792.0
2008-02-22,15.667067527770996,12.212587356567383,8.705575942993164,21.103193283081055,31.147687911987305,64609.0
2008-02-25,15.884242057800293,12.465600967407227,8.771158218383789,21.090669631958008,31.147687911987305,65001.0
2008-02-26,16.008329391479492,12.954586029052734,9.019132614135742,21.128223419189453,31.147687911987305,65183.0
2008-02-27,16.690855026245117,13.122452735900879,9.146187782287598,21.453657150268555,31.050186157226562,65495.0
2008-02-28,17.193450927734375,13.214882850646973,9.103155136108398,21.566312789916992,32.07134246826172,65555.0
2008-02-29,16.44266700744629,12.845113754272461,8.730173110961914,20.38973617553711,30.100881576538086,63489.0
2008-03-03,17.249284744262695,13.156502723693848,8.881824493408203,20.25205421447754,29.91614532470703,64490.0
2008-03-04,16.473695755004883,12.888616561889648,8.69123363494873,19.688804626464844,29.27985191345215,63656.0
2008-03-05,17.12518882751465,13.246373176574707,9.037569046020508,20.176952362060547,30.15730857849121,64629.0
2008-03-06,16.455078125,12.654987335205078,8.773215293884277,19.778928756713867,29.367076873779297,62975.0
2008-03-07,16.045562744140625,12.435964584350586,8.525233268737793,19.56614112854004,28.74618148803711,61868.0
2008-03-10,16.033157348632812,12.212068557739258,8.435063362121582,19.200647354125977,27.966201782226562,59999.0
2008-03-11,16.970077514648438,12.788849830627441,8.791655540466309,19.954158782958984,29.115650177001953,62368.0
2008-03-12,16.87080192565918,12.630657196044922,8.486306190490723,19.856531143188477,29.403005599975586,62177.0
2008-03-13,16.318574905395508,12.72557258605957,8.648198127746582,19.596176147460938,29.55695152282715,62280.0
2008-03-14,15.79737377166748,12.579548835754395,8.566228866577148,19.210664749145508,30.224027633666992,61991.0
2008-03-17,15.79737377166748,12.168261528015137,8.566228866577148,19.210664749145508,28.392112731933594,60012.0
2008-03-18,15.449905395507812,12.521142959594727,8.4022798538208,18.76256561279297,29.29010581970215,61933.0
2008-03-19,14.705329895019531,11.791053771972656,8.074387550354004,17.373210906982422,27.278594970703125,58827.0
2008-03-20,14.271000862121582,11.839717864990234,8.166604042053223,17.373210906982422,27.057945251464844,58987.0
2008-03-24,14.829421997070312,11.900559425354004,8.012907981872559,17.523412704467773,28.453689575195312,59813.0
2008-03-25,15.418877601623535,12.362950325012207,8.4022798538208,18.449642181396484,29.25932502746582,61234.0
2008-03-26,16.28754997253418,12.14391803741455,8.316207885742188,18.75004768371582,30.537044525146484,61415.0
2008-03-27,15.82219123840332,11.900559425354004,8.094877243041992,18.301952362060547,30.66019630432129,60762.0
2008-03-28,15.82219123840332,11.691267013549805,8.023154258728027,18.17678451538086,30.685855865478516,60452.0
2008-03-31,14.67430591583252,11.876227378845215,8.199393272399902,18.522249221801758,31.045053482055664,60968.0
2008-04-01,14.848045349121094,12.119586944580078,8.453505516052246,18.965333938598633,31.68646812438965,62775.0
2008-04-02,14.922500610351562,12.365751266479492,8.467856407165527,19.468507766723633,31.352941513061523,63364.0
2008-04-03,16.008329391479492,12.412002563476562,8.504742622375488,19.701322555541992,31.7480525970459,64175.0
2008-04-04,16.436458587646484,12.402262687683105,8.453505516052246,19.77642250061035,32.07646560668945,64446.0
2008-04-07,15.853215217590332,12.648124694824219,8.555977821350098,19.702434539794922,32.02516174316406,64176.0
2008-04-08,15.319608688354492,12.63716983795166,8.668693542480469,20.076396942138672,32.17396926879883,64540.0
2008-04-09,14.829421997070312,12.37791919708252,8.463761329650879,20.08894920349121,31.609500885009766,63477.0
2008-04-10,14.115877151489258,12.542238235473633,8.424818992614746,20.1617374420166,31.409378051757812,63527.0
2008-04-11,14.146900177001953,12.304900169372559,8.31005573272705,19.714982986450195,31.066518783569336,62585.0
2008-04-14,13.439555168151855,12.052969932556152,8.158403396606445,20.82433319091797,30.65821075439453,62153.0
2008-04-15,12.936969757080078,12.122336387634277,8.197348594665527,21.067790985107422,31.40761375427246,62618.0
2008-04-16,13.600882530212402,12.615263938903809,8.60721206665039,20.932268142700195,32.358585357666016,64152.0
2008-04-17,12.788053512573242,13.053413391113281,8.914610862731934,21.358938217163086,32.37925720214844,64552.0
2008-04-18,12.936969757080078,13.162961959838867,9.076508522033691,21.409135818481445,32.663509368896484,64923.0
2008-04-22,13.185160636901855,13.13374137878418,8.976090431213379,21.635025024414062,33.72817611694336,65413.0
2008-04-23,12.719803810119629,12.962130546569824,8.84288501739502,21.338855743408203,33.49043655395508,64948.0
2008-04-24,12.44058895111084,13.192160606384277,8.853140830993652,20.88207244873047,32.17252731323242,64576.0
2008-04-25,13.104500770568848,13.509821891784668,8.996591567993164,21.158151626586914,32.560142517089844,65187.0
2008-04-28,13.650514602661133,13.371074676513672,9.142085075378418,21.379013061523438,33.004615783691406,65678.0
2008-04-29,13.172747611999512,12.98039436340332,8.965845108032227,20.53067970275879,32.198360443115234,63826.0
2008-04-30,15.449905395507812,13.947989463806152,9.720006942749023,21.183244705200195,33.92456817626953,67868.0
2008-05-02,17.528501510620117,14.78779125213623,10.062239646911621,21.584829330444336,33.80052947998047,69366.0
2008-05-05,16.752901077270508,14.717497825622559,10.19544792175293,22.01150131225586,34.42073440551758,70175.0
2008-05-06,16.138639450073242,14.275603294372559,9.756892204284668,22.588769912719727,35.0512580871582,70195.0
2008-05-07,16.473695755004883,14.060134887695312,9.560152053833008,22.513479232788086,34.084781646728516,69018.0
2008-05-08,16.90802764892578,14.023626327514648,9.683119773864746,22.588769912719727,34.493080139160156,69722.0
2008-05-09,16.13243293762207,13.950580596923828,9.611387252807617,22.92508888244629,34.3225212097168,69646.0
2008-05-12,16.901826858520508,14.151435852050781,9.674910545349121,22.965253829956055,34.787662506103516,70416.0
2008-05-13,16.94525146484375,14.151435852050781,9.488426208496094,22.965253829956055,34.885860443115234,70503.0
2008-05-14,16.411651611328125,13.797198295593262,9.40645694732666,23.241336822509766,34.7618293762207,70027.0
2008-05-15,16.095199584960938,13.928664207458496,9.621635437011719,23.647932052612305,35.971214294433594,71492.0
2008-05-16,16.715688705444336,13.990747451782227,9.627777099609375,24.16998863220215,37.25810623168945,72767.0
2008-05-19,16.628814697265625,14.206222534179688,9.828617095947266,25.09864044189453,36.95317840576172,73439.0
2008-05-20,16.50472068786621,14.096658706665039,9.672863960266113,25.931917190551758,36.95317840576172,73517.0
2008-05-21,16.380617141723633,13.771627426147461,9.426952362060547,26.358583450317383,35.76447296142578,72295.0
2008-05-23,16.20688247680664,13.7606782913208,9.396201133728027,25.379737854003906,35.27349090576172,71452.0
2008-05-26,16.1634521484375,13.585383415222168,9.40645694732666,25.886722564697266,34.885860443115234,71629.0
2008-05-27,16.659835815429688,13.892146110534668,9.672863960266113,25.048442840576172,34.20882797241211,70992.0
2008-05-28,16.877010345458984,14.38881778717041,10.01101016998291,25.595590591430664,34.96855926513672,73153.0
2008-05-29,16.84598159790039,14.38881778717041,9.939281463623047,25.595590591430664,33.309547424316406,71798.0
2008-05-30,16.628814697265625,14.352301597595215,10.340944290161133,24.59667205810547,33.857383728027344,72593.0
2008-06-02,16.44266700744629,14.352301597595215,9.888050079345703,,33.743682861328125,71897.0
2008-06-03,15.636045455932617,13.989774703979492,9.606264114379883,24.993227005004883,32.53947067260742,70012.0
2008-06-04,14.891473770141602,13.697566986083984,9.537105560302734,23.818607330322266,31.392107009887695,68673.0
2008-06-05,15.20170783996582,13.55145263671875,9.862424850463867,22.729328155517578,32.78755187988281,71235.0
2008-06-06,14.271000862121582,13.953251838684082,9.629317283630371,23.873821258544922,31.93479347229004,69786.0
2008-06-09,14.481954574584961,13.383432388305664,9.411581993103027,23.833662033081055,30.854610443115234,69281.0
2008-06-10,14.08484935760498,13.083907127380371,9.093934059143066,23.090749740600586,30.18274688720703,67775.0
2008-06-11,13.495400428771973,12.718646049499512,8.965845108032227,22.789569854736328,29.247278213500977,66795.0
2008-06-12,13.50160026550293,13.149664878845215,9.170783042907715,22.67912483215332,30.05353546142578,67322.0
2008-06-13,14.333040237426758,13.222723960876465,9.275806427001953,23.040550231933594,29.335142135620117,67204.0
2008-06-16,14.643279075622559,13.164275169372559,9.298858642578125,22.990346908569336,29.35581398010254,67285.0
2008-06-17,15.040385246276855,13.32498836517334,9.542220115661621,23.21624183654785,30.22408103942871,68438.0
2008-06-18,14.419910430908203,13.029130935668945,9.209205627441406,22.789569854736328,30.063865661621094,67090.0
2008-06-19,13.805634498596191,12.926854133605957,9.157967567443848,22.036603927612305,30.001848220825195,66590.0
2008-06-20,13.650514602661133,12.546974182128906,8.786528587341309,21.650081634521484,28.652921676635742,64614.0
2008-06-23,13.278227806091309,12.437387466430664,8.786528587341309,22.03158187866211,29.190425872802734,64640.0
2008-06-24,13.588470458984375,12.276677131652832,8.530363082885742,21.97134780883789,29.71242332458496,64168.0
2008-06-25,13.830462455749512,12.506793975830078,8.760910987854004,22.563678741455078,30.32744026184082,65853.0
2008-06-26,13.160332679748535,12.020977020263672,8.279318809509277,22.538583755493164,29.25244140625,63947.0
2008-06-27,12.465401649475098,11.951580047607422,8.325422286987305,22.73936653137207,29.061214447021484,64321.0
2008-06-30,12.347514152526855,12.077977180480957,8.351040840148926,23.196163177490234,29.665908813476562,65018.0
2008-07-01,11.696014404296875,11.726516723632812,8.230645179748535,23.135929107666016,28.430696487426758,63396.0
2008-07-02,11.255473136901855,11.754897117614746,8.210155487060547,22.076759338378906,26.973234176635742,61106.0
2008-07-03,11.230649948120117,11.461946487426758,7.918125152587891,21.358938217163086,26.33237075805664,59273.0
2008-07-04,11.35474967956543,11.465600967407227,8.012907981872559,21.685216903686523,26.616622924804688,59365.0
2008-07-07,11.826310157775879,11.538847923278809,7.969354152679443,21.047714233398438,26.64763832092285,59088.0
2008-07-08,12.409564971923828,11.905038833618164,8.092316627502441,20.385114669799805,26.358213424682617,59536.0
2008-07-10,11.696014404296875,11.791525840759277,8.117932319641113,20.104005813598633,26.358213424682617,60253.0
2008-07-11,11.35474967956543,11.681663513183594,7.992410182952881,20.380081176757812,25.929244995117188,60148.0
2008-07-14,10.920413970947266,11.557148933410645,7.979604721069336,20.520645141601562,26.358213424682617,60721.0
2008-07-15,11.106558799743652,11.403353691101074,7.784919261932373,20.354990005493164,25.79486846923828,61015.0
2008-07-16,11.137581825256348,12.190668106079102,8.504742622375488,19.963451385498047,25.427919387817383,62056.0
2008-07-17,11.04450798034668,12.267570495605469,8.596965789794922,18.97456932067871,24.053165435791016,60109.0
2008-07-18,10.777704238891602,12.69603443145752,8.860818862915039,19.17535972595215,23.77924346923828,59988.0
2008-07-21,10.548124313354492,12.564192771911621,8.661005020141602,19.456466674804688,24.652677536010742,60772.0
2008-07-22,10.759088516235352,12.48729133605957,8.78396987915039,18.788837432861328,23.727558135986328,59647.0
2008-07-23,11.410593032836914,12.454329490661621,8.786528587341309,18.121217727661133,23.70688819885254,59421.0
2008-07-24,11.35474967956543,12.02955150604248,8.42789363861084,17.31806182861328,22.600872039794922,57434.0
2008-07-25,11.41679859161377,11.84644889831543,8.22296142578125,17.31806182861328,22.48200225830078,57199.0
